"ordinal","id","title","date","concepts","paperRoutes"
"1922","e614a5ef-e7cf-58a0-bf5d-efd5c07ea5b1","一般轨迹","2023-11-19","能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;爱与回应;边界与许可;财富与市场;宗教与自然法","02;03;04;05;06;07;08;10;11;12;13;14;16;18"
"1923","3b248c98-28f5-5484-9dc6-bf021094aad2","撞死羊","2023-11-19","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;法律与秩序;文明与历史;心理与主体","02;03;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"1924","4d409e74-d017-599d-baca-81771385c9e4","眼高手低","2023-11-17","定义与达意;能力与学习;责任与后果;成本与总账;信用与信任;边界与许可;劳动与组织","02;03;05;06;08;09;10;12;13;16;17;18"
"1925","4a39b739-19ad-5499-a6fe-35a9475ece3b","家祭无忘告乃翁","2023-11-16","事实与证据;能力与学习;选择与自由;成本与总账;爱与回应;权力与异议;技术与工程;文明与历史;生态与自然","02;03;04;05;07;08;09;10;11;12;13;14;15;16;17;18;25;31;32;33"
"1926","85d42a6d-ae74-57ad-aedf-ee17e713e7a2","程门雪","2023-11-15","能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;边界与许可;劳动与组织","02;03;05;06;07;08;10;12;13;16;18"
"1927","147609bf-bcd4-5386-854b-0ff7d8634581","慧极型必伤","2023-11-15","定义与达意;能力与学习;成本与总账;技术与工程;心理与主体","03;08;09;10;13;14;17;18;32;33"
"1928","87589535-b70d-5fe1-ae05-f0ffd86366fb","左南右北","2023-11-15","事实与证据;选择与自由;技术与工程;文明与历史","02;07;08;09;11;13;15;16;17;18;31;32;33"
"1929","c74195b2-00d5-5a5d-8e0c-736f0a1e4ee0","知足常胜","2023-11-15","定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;照料与家庭","02;03;04;05;07;08;09;10;12;13;14;16;17;18"
"1930","153ef851-6421-5894-b132-0d84c8c41930","同意无效","2023-11-14","事实与证据;选择与自由;成本与总账;边界与许可;法律与秩序;权力与异议;心理与主体","02;03;05;07;08;09;10;12;14;16;17;18"
"1931","33e546e7-0929-5990-9ce4-34eaf85f173d","ai轻应用","2023-11-14","能力与学习;成本与总账;边界与许可;劳动与组织;技术与工程;生态与自然;人工智能与机器","03;05;06;08;10;12;13;16;17;18;25;28;29;32;33"
"1932","5cd59b91-9cb1-5d04-9164-d493cef7c0ac","耿耿","2023-11-13","责任与后果;净输出与不掠夺;心理与主体","02;03;05;08;10;12;14;16;17;18"
"1933","76a548f8-a0a6-5d18-9c23-864c383ffde6","出钱出力","2023-11-13","能力与学习;选择与自由;成本与总账;信用与信任;爱与回应;边界与许可;照料与家庭;劳动与组织;财富与市场;法律与秩序;心理与主体","02;03;04;05;06;07;08;10;12;13;14;16;17;18"
"1934","c628f62f-4e76-55c9-8a73-eeb346ede251","上慰中慰与少慰","2023-11-13","定义与达意;选择与自由;责任与后果;成本与总账;信用与信任;边界与许可;劳动与组织;心理与主体","02;03;05;06;07;08;09;10;12;13;14;16;17;18"
"1935","a02cbf5d-305d-54a2-ab9a-b2c01d2c89ef","博","2023-11-13","定义与达意;能力与学习;成本与总账;照料与家庭;财富与市场;技术与工程;文明与历史","03;04;05;08;09;10;11;13;14;15;16;17;18;31;32;33"
"1936","9e368777-592a-5c6f-a31a-e3a1ce9ff3c0","缺养","2023-11-12","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;爱与回应;边界与许可;照料与家庭;劳动与组织;宗教与自然法","02;03;04;05;06;07;08;09;10;11;12;13;14;16;17;18"
"1937","1c6439b6-5109-5310-8ef7-5f60584eb39d","符力","2023-11-11","事实与证据;边界与许可;心理与主体;性别与身体;宗教与自然法","05;07;08;09;11;12;14;16;17;18"
"1938","9e4ea506-d195-578e-b08a-df7a9002af37","赌神","2023-11-11","事实与证据;能力与学习;选择与自由;成本与总账;边界与许可;法律与秩序","02;03;05;07;08;09;10;12;13;16;17;18"
"1939","0980f6ed-06b1-5986-9d80-afe40d4bfd7f","事实黑","2023-11-08","事实与证据;定义与达意;选择与自由;边界与许可;照料与家庭;法律与秩序;权力与异议","02;03;04;05;07;08;09;12;14;16;17;18"
"1940","10be9f2b-0b4e-5c0a-bcd9-875c1ff39fc3","冤枉权","2023-11-07","事实与证据;选择与自由;成本与总账;信用与信任;边界与许可;法律与秩序;技术与工程","02;03;05;06;07;08;09;10;12;13;16;17;18;32;33"
"1941","a4fb8f48-8eca-58a8-b8f2-e51a9f3e711d","人财倍出","2023-11-07","定义与达意;选择与自由;责任与后果;边界与许可;照料与家庭;劳动与组织;法律与秩序;技术与工程;性别与身体","02;03;04;05;06;07;09;10;12;13;14;16;17;18;32;33"
"1942","c393500c-4fc2-5aef-aa1a-8fcbc508f330","热爱的福利","2023-11-07","能力与学习;选择与自由;爱与回应;边界与许可;劳动与组织;技术与工程","02;04;05;06;07;08;10;12;13;14;16;17;18;32;33"
"1943","0eccdc55-7ed1-5d21-bb5e-82d4bf09a3f0","完美的皮肤","2023-11-05","定义与达意;能力与学习;责任与后果;成本与总账;爱与回应;边界与许可;照料与家庭;生态与自然","02;03;04;05;08;09;10;12;13;14;16;17;18;25;32"
"1944","c128443d-0167-525e-80fb-8e13a334c3bf","接班第一","2023-11-05","事实与证据;能力与学习;责任与后果;成本与总账;劳动与组织;权力与异议;文明与历史","02;03;06;07;08;09;10;11;12;13;15;17;18;31;32;33"
"1945","620f675b-b856-5272-8027-9afc94370493","隐秘的雄心","2023-11-05","事实与证据;能力与学习;责任与后果;成本与总账;边界与许可;照料与家庭;劳动与组织;财富与市场;权力与异议;技术与工程;宗教与自然法","02;03;04;05;06;07;08;09;10;11;12;13;14;16;17;18;32;33"
"1946","a010dce6-e168-549f-a839-273b07366808","恐艾","2023-11-05","能力与学习;选择与自由;责任与后果;成本与总账;爱与回应;边界与许可;法律与秩序;心理与主体;性别与身体","02;03;04;05;07;08;10;12;13;14;16;17;18"
"1947","4fe80272-6993-50fd-ba8d-7c69e4507068","硅胶干燥剂","2023-11-04","事实与证据;成本与总账","03;08;09;10;17;18"
"1948","20b79adf-9830-546c-8971-890297fd8ee7","敲锣打鼓","2023-11-04","事实与证据;定义与达意;能力与学习;成本与总账;边界与许可;劳动与组织;法律与秩序;文明与历史;心理与主体","03;05;06;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"1949","a91fc0d0-4787-556c-988a-fc1a690c9a92","一言不发","2023-11-04","能力与学习;爱与回应;照料与家庭;生态与自然;心理与主体;性别与身体","04;05;08;13;14;16;17;18;25;32"
"1950","ef86dd3b-a817-5cbd-9a20-b10592da4979","淡定的许褚","2023-11-03","选择与自由;责任与后果;成本与总账;净输出与不掠夺;财富与市场;法律与秩序;权力与异议;技术与工程","02;03;05;07;10;12;13;16;17;18;32;33"
"1951","6a8cd889-f9b7-568f-99d2-30ac6654c3e5","取决于谁","2023-11-03","事实与证据;定义与达意;选择与自由;责任与后果;劳动与组织;权力与异议","02;03;06;07;08;09;10;12;13;16;17;18"
"1952","4c27d1b6-60f7-55a6-9e5a-214b70f907de","最多辞职","2023-11-02","定义与达意;选择与自由;责任与后果;成本与总账;边界与许可;劳动与组织;法律与秩序;权力与异议","02;03;05;06;07;09;10;12;13;16;17;18"
"1953","770cbfed-54ae-52be-b1c9-72d53392972b","断续","2023-11-02","事实与证据;定义与达意;选择与自由;责任与后果;爱与回应;边界与许可;照料与家庭","02;03;04;05;07;08;09;10;12;14;16;17;18"
"1954","3d2bd289-b70d-5d10-a0d0-96e89f519bfd","均衡操作","2023-10-31","选择与自由;心理与主体;性别与身体","02;05;07;08;14;16;17;18"
"1955","00720a35-c252-57cc-9fcf-5ab697528746","科目二","2023-10-31","定义与达意;能力与学习;选择与自由;成本与总账;权力与异议","02;03;07;08;09;10;12;13;16;17;18"
"1956","b039793d-e93e-5511-8867-a82171f2c375","痒痒豆","2023-10-30","定义与达意;能力与学习;责任与后果;成本与总账;爱与回应;净输出与不掠夺;权力与异议;心理与主体","02;03;04;05;07;08;09;10;12;13;14;16;17;18"
"1957","b9cc272d-6b8f-53e3-94d9-5d078f596aad","和氏传奇","2023-10-30","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;净输出与不掠夺;财富与市场;法律与秩序;权力与异议;技术与工程","02;03;05;07;08;09;10;12;13;16;17;18;32;33"
"1958","6c191ec5-8365-5424-a874-916ee8e0a45c","中国中央","2023-10-29","劳动与组织;法律与秩序;文明与历史","06;07;10;11;12;13;15;18;31;32;33"
"1959","2281fab2-77a4-5cf0-a48b-3ba68de94c70","自来水上瘾","2023-10-29","事实与证据;选择与自由;责任与后果;成本与总账;信用与信任;边界与许可;财富与市场;法律与秩序;性别与身体","02;03;05;06;07;08;09;10;12;13;14;16;17;18"
"1960","26c82ed9-d209-5eba-be03-c717f7779d65","具体的典狱长","2023-10-28","定义与达意;选择与自由;责任与后果;信用与信任;爱与回应;照料与家庭;财富与市场;法律与秩序;权力与异议","02;03;04;05;06;07;09;10;12;13;14;16;17;18"
"1961","cd5e2590-329f-589e-8568-e3346e726fda","安内必先攘外","2023-10-28","能力与学习;责任与后果;成本与总账;信用与信任;爱与回应;净输出与不掠夺;边界与许可;劳动与组织;心理与主体","02;03;04;05;06;08;10;12;13;14;16;17;18"
"1962","8f27364f-ba22-5a28-8f5b-2101bc50870c","gap","2023-10-28","定义与达意;选择与自由;成本与总账;劳动与组织;财富与市场;技术与工程","02;03;06;07;09;10;13;16;17;18;32;33"
"1963","5a05d7ce-251f-560a-82e0-66462c27863d","教而后养","2023-10-25","能力与学习;选择与自由;责任与后果;成本与总账;边界与许可;照料与家庭;法律与秩序;权力与异议;文明与历史;性别与身体","02;03;04;05;07;08;10;11;12;13;14;15;16;18;31;32;33"
"1964","fd56cfe8-ea4e-5d13-ace0-01fb7786e9cf","亚里士多德","2023-10-24","事实与证据;能力与学习;文明与历史","08;09;11;13;15;17;18;31;32;33"
"1965","49fee80f-5823-5b44-bf67-2a2bcbb49cda","见好就收","2023-10-23","能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;财富与市场;法律与秩序;权力与异议;技术与工程","02;03;06;07;08;10;12;13;16;17;18;32;33"
"1966","c94f0fb0-a328-5bd6-9cf9-3ce4b74339d7","仙人指路","2023-10-22","能力与学习;选择与自由;责任与后果;成本与总账;边界与许可;劳动与组织","02;03;05;06;07;08;10;12;13;16;18"
"1967","16f197be-dc2e-52e8-9bb3-285c10b8e7f7","错上错","2023-10-21","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;信用与信任;边界与许可;劳动与组织;心理与主体","02;03;05;06;07;08;09;10;12;13;14;16;17;18"
"1968","8076b622-7925-5930-8d52-7f8404c46f82","第二十五","2023-10-20","定义与达意;成本与总账;信用与信任;权力与异议;心理与主体","03;06;07;08;09;10;12;14;17;18"
"1969","b8f88d55-2aa2-5e96-9a9d-4c486b4f4f42","适度焦虑","2023-10-20","定义与达意;能力与学习;选择与自由;责任与后果;爱与回应;照料与家庭;劳动与组织;心理与主体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"1970","b4cf2664-7e4a-5e2b-b1fd-68b7a775e34d","南存北亡","2023-10-18","事实与证据;责任与后果;劳动与组织;法律与秩序;权力与异议;技术与工程;文明与历史;心理与主体","02;03;06;07;08;09;10;11;12;13;14;15;17;18;31;32;33"
"1971","6484adb6-aeaf-52c7-bb65-902ac9d51663","以法责众","2023-10-18","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;劳动与组织;财富与市场;权力与异议;文明与历史","02;03;06;07;08;09;10;11;12;13;15;16;17;18;31;32;33"
"1972","ba381115-87b2-560d-8e12-a0d5ef871bc8","内六角螺栓","2023-10-18","选择与自由;成本与总账;技术与工程","02;03;07;10;13;16;17;18;32;33"
"1973","af075321-1640-5df9-af25-7a67709a05c0","你说我听","2023-10-16","事实与证据;定义与达意;责任与后果;信用与信任;爱与回应;边界与许可;法律与秩序;心理与主体","02;03;04;05;06;07;08;09;10;12;14;16;17;18"
"1974","173c1de2-9a31-5228-9cd4-baaf9a2a77fe","七天无理由","2023-10-16","选择与自由;责任与后果;信用与信任;爱与回应;净输出与不掠夺;边界与许可;照料与家庭;法律与秩序","02;03;04;05;06;07;10;12;14;16;18"
"1975","3abc439e-7c12-59f8-b8ea-6f443a532b89","草台班子","2023-10-15","定义与达意;能力与学习;责任与后果;信用与信任;劳动与组织;生态与自然","02;03;06;08;09;10;12;13;17;18;25;32"
"1976","65406b21-33ad-5999-8941-4f672b5c5653","反骚扰","2023-10-12","事实与证据;选择与自由;责任与后果;成本与总账;信用与信任;爱与回应;劳动与组织;权力与异议;技术与工程;心理与主体;性别与身体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18;32;33"
"1977","2ad2f846-1cee-58ac-a8b9-1cad67d0f2f0","你好我好","2023-10-11","定义与达意;选择与自由;责任与后果;成本与总账;信用与信任;净输出与不掠夺;边界与许可;法律与秩序;权力与异议","02;03;05;06;07;09;10;12;16;17;18"
"1978","b06603b8-a9c6-51c6-b98f-d197bc7ef407","Billions","2023-10-11","事实与证据;定义与达意;责任与后果;成本与总账;信用与信任;照料与家庭;劳动与组织;财富与市场;法律与秩序","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"1979","94af94ac-aeb2-586a-befc-61657c9fe25e","向问天 任我行","2023-10-10","能力与学习;选择与自由;成本与总账;爱与回应;边界与许可;照料与家庭;劳动与组织;财富与市场","02;03;04;05;06;07;08;10;12;13;14;16;18"
"1980","cdedc58a-b732-5f09-85b4-f93a0edd034c","历史笑柄","2023-10-09","事实与证据;选择与自由;责任与后果;边界与许可;文明与历史","02;03;05;07;08;09;10;11;12;13;15;16;17;18;31;32;33"
"1981","6f11fb38-af2e-54c8-9f0f-6ba008fbf144","境界起点","2023-10-09","定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;劳动与组织;文明与历史;生态与自然","02;03;06;07;08;09;10;11;12;13;15;16;17;18;25;31;32;33"
"1982","1f13b966-40a6-58ae-876b-4467351b96d4","情绪稳定","2023-10-09","定义与达意;能力与学习;成本与总账;边界与许可;劳动与组织;文明与历史;心理与主体","03;05;06;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"1983","0ef41eca-80ca-5bc0-946f-e889f1cbe612","它力更生","2023-10-08","事实与证据;定义与达意;能力与学习;责任与后果;成本与总账;爱与回应;照料与家庭;文明与历史;心理与主体","02;03;04;05;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"1984","8b20370e-2a30-524b-b18c-04e16672ad3d","无利可图","2023-10-06","选择与自由;成本与总账;边界与许可;劳动与组织;财富与市场;技术与工程","02;03;05;06;07;10;12;13;16;17;18;32;33"
"1985","38e2abdd-cb9a-5e51-81e8-d8fe7021dfc4","比较幸运","2023-10-06","事实与证据;选择与自由;责任与后果;成本与总账;照料与家庭;心理与主体","02;03;04;05;07;08;09;10;12;14;16;17;18"
"1986","a5c150ca-8219-58e3-bd99-caabe2179bf2","苦中苦","2023-10-06","选择与自由;成本与总账;心理与主体","02;03;07;08;10;14;16;17;18"
"1987","620262d8-b1c4-5c8d-a3e9-4c39dca3d618","忐忑不绝","2023-10-05","选择与自由;责任与后果;成本与总账;信用与信任;边界与许可;财富与市场;心理与主体","02;03;05;06;07;08;10;12;13;14;16;17;18"
"1988","d6aae1fd-e230-5475-817d-e310d7e4e668","以少胜多","2023-10-04","事实与证据;定义与达意;能力与学习;选择与自由;信用与信任;爱与回应;边界与许可;财富与市场;权力与异议;技术与工程","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18;32;33"
"1989","b50aaf70-0572-5273-9101-5d0e329bb6ee","曹刘之姿","2023-10-04","能力与学习;选择与自由;责任与后果;成本与总账;财富与市场;技术与工程;心理与主体","02;03;07;08;10;12;13;14;16;17;18;32;33"
"1990","0b170991-fb0c-5a24-bfa3-7b24716569cf","泄洪渠","2023-10-03","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;信用与信任;爱与回应;边界与许可;权力与异议;技术与工程;心理与主体;性别与身体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18;32;33"
"1991","3df22bfa-f180-51d1-b91f-8967cfb86d83","苍蝇切","2023-10-02","事实与证据;选择与自由","02;07;08;09;16;17;18"
"1992","5157a879-1bff-5ee6-a149-99f832ef1ab3","可维之权","2023-10-02","事实与证据;选择与自由;责任与后果;边界与许可;法律与秩序;心理与主体","02;03;05;07;08;09;10;12;14;16;17;18"
"1993","75024418-35e2-51d1-aa7c-72e0a69af35d","无动于衷","2023-10-01","事实与证据;定义与达意;选择与自由;成本与总账;爱与回应;法律与秩序;心理与主体","02;03;04;05;07;08;09;10;12;14;16;17;18"
"1994","e1d73db8-bce3-5f36-ae06-02eae70b475d","父母先生","2023-10-01","能力与学习;选择与自由;成本与总账;信用与信任;边界与许可;照料与家庭;法律与秩序;心理与主体","02;03;04;05;06;07;08;10;12;13;14;16;17;18"
"1995","1eda41bf-7441-5d5a-95fc-1e546983ca7d","情理难融","2023-09-30","事实与证据;定义与达意;责任与后果;成本与总账;信用与信任;劳动与组织;法律与秩序;文明与历史","02;03;06;07;08;09;10;11;12;13;15;17;18;31;32;33"
"1996","b3914940-b2c2-5465-aee6-76ef4d081525","家传马奇诺","2023-09-30","事实与证据;能力与学习;责任与后果;成本与总账;照料与家庭;技术与工程;文明与历史","02;03;04;05;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
